filename,width,height,class,xmin,ymin,xmax,ymax
fanta-64-_jpeg.rf.e9f644813be8836e48173021e37b5652.jpg,160,160,PET,68,5,94,150
fanta-64-_jpeg.rf.e9f644813be8836e48173021e37b5652.jpg,160,160,PET,96,4,124,151
tupperware-2024-06-18T220958-154_jpeg.rf.e98ea16e3c77af86cd0ded67c9aaf991.jpg,160,160,PP,89,31,107,70
tupperware-2024-06-18T220958-154_jpeg.rf.e98ea16e3c77af86cd0ded67c9aaf991.jpg,160,160,Other,66,30,86,72
tupperware-2024-06-18T220958-154_jpeg.rf.e98ea16e3c77af86cd0ded67c9aaf991.jpg,160,160,Other,88,102,108,141
tupperware-2024-06-18T220958-154_jpeg.rf.e98ea16e3c77af86cd0ded67c9aaf991.jpg,160,160,Other,66,101,84,140
botol-shampoo-91-_jpeg.rf.eba3f5ef81795a2f6d1d20c733cabf25.jpg,160,160,PVC,37,28,75,139
botol-shampoo-91-_jpeg.rf.eba3f5ef81795a2f6d1d20c733cabf25.jpg,160,160,PVC,89,46,126,138
trash-bin-73-_jpeg.rf.ea2629fbcceb14a0e06d6ff6af59315c.jpg,160,160,HDPE,13,1,145,160
sunlight-67-_jpeg.rf.ea84872f57187448ade8d1f29952f10b.jpg,160,160,Other,57,71,108,148
ps-105-_jpeg.rf.eb197e7225608028ea9a5d99ffb3e1ea.jpg,160,160,PS,4,26,77,139
ps-105-_jpeg.rf.eb197e7225608028ea9a5d99ffb3e1ea.jpg,160,160,PS,84,27,157,138
plastic-bag-34-_jpeg.rf.ec8f6d41fc1b20ce92564cea827c4f95.jpg,160,160,LDPE,14,9,147,153
botol-detergen-40-_jpeg.rf.eb22badf0a28abd9ed247775d4b60a09.jpg,160,160,PVC,50,14,108,145
aqua-4-_jpeg.rf.ebbb94bff5440bc802a259ba81a61bb0.jpg,160,160,PET,11,48,60,141
rinso-72-_jpeg.rf.ea04a4988a8e97f96d9a021016a74bf1.jpg,160,160,Other,57,7,106,70
rinso-72-_jpeg.rf.ea04a4988a8e97f96d9a021016a74bf1.jpg,160,160,Other,56,72,104,152
rinso-52-_jpeg.rf.ed1387c56348ac7162684ce3984b5b25.jpg,160,160,Other,4,11,119,153
cocacola-33-_jpeg.rf.ec345d28bc24652b7e9b27face2a28f6.jpg,160,160,PET,13,0,49,160
cocacola-33-_jpeg.rf.ec345d28bc24652b7e9b27face2a28f6.jpg,160,160,PET,51,0,82,159
cocacola-33-_jpeg.rf.ec345d28bc24652b7e9b27face2a28f6.jpg,160,160,PET,85,0,118,160
cocacola-33-_jpeg.rf.ec345d28bc24652b7e9b27face2a28f6.jpg,160,160,PET,120,1,156,160
botol-detergen_jpeg.rf.ebff65d97835788e6b2a00fe6404136e.jpg,160,160,PVC,52,20,104,140
kantong-plastik-84-_jpeg.rf.eabd5f59c1409d45b319c6ba9ae49aa5.jpg,160,160,LDPE,47,16,116,138
kantong-plastik-84-_jpeg.rf.eabd5f59c1409d45b319c6ba9ae49aa5.jpg,160,160,LDPE,118,90,159,120
kantong-plastik-84-_jpeg.rf.eabd5f59c1409d45b319c6ba9ae49aa5.jpg,160,160,LDPE,118,77,157,90
kantong-plastik-84-_jpeg.rf.eabd5f59c1409d45b319c6ba9ae49aa5.jpg,160,160,LDPE,133,105,160,133
kantong-plastik-84-_jpeg.rf.eabd5f59c1409d45b319c6ba9ae49aa5.jpg,160,160,LDPE,138,106,160,135
kantong-plastik-84-_jpeg.rf.eabd5f59c1409d45b319c6ba9ae49aa5.jpg,160,160,LDPE,125,95,160,125
chitato-68-_jpeg.rf.ed30a37190d304fc9a835f1f3d2d7733.jpg,160,160,PP,27,8,143,149
tupperware-2024-06-18T220958-267_jpeg.rf.ed5d668e7d884abdb0b144baa5d216f1.jpg,160,160,PP,101,52,127,117
tupperware-2024-06-18T220958-267_jpeg.rf.ed5d668e7d884abdb0b144baa5d216f1.jpg,160,160,PP,44,53,68,119
tupperware-2024-06-18T220958-267_jpeg.rf.ed5d668e7d884abdb0b144baa5d216f1.jpg,160,160,PP,15,52,39,120
tupperware-2024-06-18T220958-267_jpeg.rf.ed5d668e7d884abdb0b144baa5d216f1.jpg,160,160,PP,72,52,99,117
chemical-cont-42-_jpeg.rf.eb458bb70f7db7805934fe5d14c2f9c2.jpg,160,160,HDPE,29,16,127,144
ps-156-_jpeg.rf.ec190bf769ec15f026e9d15edb1e9a3d.jpg,160,160,PS,64,39,97,120
tutup-botol-7-_jpeg.rf.ed5452e9fdb40fbc6021af74567d16e6.jpg,160,160,HDPE,36,52,86,95
tutup-botol-7-_jpeg.rf.ed5452e9fdb40fbc6021af74567d16e6.jpg,160,160,HDPE,94,52,144,102
indomie-74-_jpeg.rf.ed563cb55ca0e36aa306d27cc12bd60f.jpg,160,160,PP,79,38,154,100
indomie-74-_jpeg.rf.ed563cb55ca0e36aa306d27cc12bd60f.jpg,160,160,PP,41,63,118,115
indomie-74-_jpeg.rf.ed563cb55ca0e36aa306d27cc12bd60f.jpg,160,160,PP,7,81,83,138
ps-180-_jpeg.rf.ee01af5b9108023c0713241bd42f8747.jpg,160,160,PS,14,52,149,118
plastic-bag-43-_jpeg.rf.ed7a69fb2e3778ed900a9f82e63eace9.jpg,160,160,LDPE,97,13,147,127
plastic-bag-43-_jpeg.rf.ed7a69fb2e3778ed900a9f82e63eace9.jpg,160,160,LDPE,13,45,84,150
ps-2024-06-10T231225-845_jpeg.rf.eb10614bdd4682f9e0a5dd9562554da0.jpg,160,160,PS,34,13,127,158
kantong-plastik-95-_jpeg.rf.eadf7b4da6a4672aa192ac70e4333560.jpg,160,160,LDPE,25,19,136,141
ps-2024-06-10T231226-201_jpeg.rf.eae567a758441bd1544a19d9f0bfa7d9.jpg,160,160,PS,33,6,125,150
sprite-27-_jpeg.rf.ee61b530339f7d8b4cd592965b6a0cbf.jpg,160,160,PET,48,9,112,142
tupperware-89-_jpeg.rf.e9f6a81b154ca486d843404bef0614e7.jpg,160,160,PP,45,32,78,133
tupperware-89-_jpeg.rf.e9f6a81b154ca486d843404bef0614e7.jpg,160,160,PP,87,33,117,136
sprite-46-_jpeg.rf.ee95bad18817ba9c1828a2c0b92ada89.jpg,160,160,PET,3,0,50,160
sprite-46-_jpeg.rf.ee95bad18817ba9c1828a2c0b92ada89.jpg,160,160,PET,54,0,103,158
sprite-46-_jpeg.rf.ee95bad18817ba9c1828a2c0b92ada89.jpg,160,160,PET,109,0,157,160
aqua-43-_jpeg.rf.ee3671e665c491fb4d45294d9f4c0d32.jpg,160,160,PET,81,77,94,118
aqua-43-_jpeg.rf.ee3671e665c491fb4d45294d9f4c0d32.jpg,160,160,PET,38,52,56,120
aqua-43-_jpeg.rf.ee3671e665c491fb4d45294d9f4c0d32.jpg,160,160,PET,62,67,77,119
plastic-bag-22-_jpeg.rf.ed6d1b95264481da1a2d2fd1a04ef4e7.jpg,160,160,LDPE,93,63,149,136
plastic-bag-22-_jpeg.rf.ed6d1b95264481da1a2d2fd1a04ef4e7.jpg,160,160,LDPE,76,53,128,119
plastic-bag-22-_jpeg.rf.ed6d1b95264481da1a2d2fd1a04ef4e7.jpg,160,160,LDPE,49,42,105,122
plastic-bag-22-_jpeg.rf.ed6d1b95264481da1a2d2fd1a04ef4e7.jpg,160,160,LDPE,13,36,90,132
botol-detergen-73-_jpeg.rf.ef191c990224e6742b2efa1db09576ba.jpg,160,160,PVC,84,8,137,138
botol-detergen-73-_jpeg.rf.ef191c990224e6742b2efa1db09576ba.jpg,160,160,PVC,54,11,111,147
botol-detergen-73-_jpeg.rf.ef191c990224e6742b2efa1db09576ba.jpg,160,160,PVC,28,41,82,155
ps-2024-06-10T235333-641_jpeg.rf.eca79047dc550634afe679400840194c.jpg,160,160,PS,4,88,40,107
ps-2024-06-10T235333-641_jpeg.rf.eca79047dc550634afe679400840194c.jpg,160,160,PS,11,79,36,93
ps-2024-06-10T235333-641_jpeg.rf.eca79047dc550634afe679400840194c.jpg,160,160,PS,5,112,39,140
ps-2024-06-10T235333-641_jpeg.rf.eca79047dc550634afe679400840194c.jpg,160,160,PS,50,100,121,139
soklin-2024-06-19T171944-460_jpeg.rf.f05f2bdb018ac1315ee55780ddcac109.jpg,160,160,Other,72,41,149,138
lays-15-_jpeg.rf.ed11d8264fea359f2bb4d9dbab1c110b.jpg,160,160,PP,20,1,140,160
sunlight-66-_jpeg.rf.eda91db90d0985ac6a9c01825da81eb9.jpg,160,160,Other,50,32,106,114
ps-163-_jpeg.rf.ed7b02fd5cf321d81b7e284ba9986fc6.jpg,160,160,PS,26,51,72,133
ps-163-_jpeg.rf.ed7b02fd5cf321d81b7e284ba9986fc6.jpg,160,160,PS,69,17,109,118
sprite-10-_jpeg.rf.ee35c327aef9ca32fc322f0521b4565c.jpg,160,160,PET,55,2,106,156
rinso-99-_jpeg.rf.efad5ec6161525b68e47cce95697c70f.jpg,160,160,Other,109,34,148,99
rinso-99-_jpeg.rf.efad5ec6161525b68e47cce95697c70f.jpg,160,160,Other,85,45,125,112
rinso-99-_jpeg.rf.efad5ec6161525b68e47cce95697c70f.jpg,160,160,Other,11,34,50,100
rinso-99-_jpeg.rf.efad5ec6161525b68e47cce95697c70f.jpg,160,160,Other,33,45,73,109
rinso-99-_jpeg.rf.efad5ec6161525b68e47cce95697c70f.jpg,160,160,Other,59,58,101,125
kantong-plastik-35-_jpeg.rf.f04bc9d42851479af2a072c38ba5fc75.jpg,160,160,LDPE,73,42,147,129
kantong-plastik-35-_jpeg.rf.f04bc9d42851479af2a072c38ba5fc75.jpg,160,160,LDPE,52,38,90,120
kantong-plastik-35-_jpeg.rf.f04bc9d42851479af2a072c38ba5fc75.jpg,160,160,LDPE,1,59,56,133
kantong-plastik-35-_jpeg.rf.f04bc9d42851479af2a072c38ba5fc75.jpg,160,160,LDPE,26,43,64,121
sprite-34-_jpeg.rf.ef8c19f8179c2646919f884cff0ac58e.jpg,160,160,PET,39,0,120,156
cocacola-25-_jpeg.rf.eeb80ede9d22ff39aa366353d4827d73.jpg,160,160,PET,39,2,55,160
cocacola-25-_jpeg.rf.eeb80ede9d22ff39aa366353d4827d73.jpg,160,160,PET,61,2,77,159
cocacola-25-_jpeg.rf.eeb80ede9d22ff39aa366353d4827d73.jpg,160,160,PET,82,3,99,159
cocacola-25-_jpeg.rf.eeb80ede9d22ff39aa366353d4827d73.jpg,160,160,PET,103,2,121,160
kantong-plastik-26-_jpeg.rf.f0e403a53496e3ee0ea14a232979e2e0.jpg,160,160,LDPE,37,15,119,148
tutup-botol-37-_jpeg.rf.eead82545503ff0a7b2005c9f90bcbf1.jpg,160,160,HDPE,34,20,81,139
tutup-botol-37-_jpeg.rf.eead82545503ff0a7b2005c9f90bcbf1.jpg,160,160,HDPE,84,21,128,136
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,1,25,26,69
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,2,67,29,107
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,0,105,29,154
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,23,26,51,68
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,27,68,53,106
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,22,105,55,153
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,50,26,80,67
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,19,2,50,27
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,50,0,78,27
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,80,1,109,29
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,79,27,105,65
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,54,69,79,104
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,54,105,83,147
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,79,66,104,103
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,78,104,107,142
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,99,100,131,139
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,97,64,125,100
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,105,24,137,64
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,128,24,160,62
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,117,61,148,98
rinso-68-_jpeg.rf.f094b9c5c1f23fd4b58cbf17ad4b14de.jpg,160,160,Other,124,97,155,134
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,126,31,144,57
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,108,31,125,56
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,127,59,143,86
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,109,59,125,86
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,127,88,143,114
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,109,89,125,116
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,59,88,100,147
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,62,58,98,98
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,62,29,95,72
soklin-73-_jpeg.rf.ee2c4f0514b575fc5d37a8cbfe94db8e.jpg,160,160,Other,61,12,94,36
cocacola-21-_jpeg.rf.f23c2263e0e18b3472bcada4ff12b62b.jpg,160,160,PET,44,7,120,139
plastic-bag-65-_jpeg.rf.f117b83845779ca681283fd8d74b9817.jpg,160,160,LDPE,30,10,128,154
plastic-bag-5-_jpeg.rf.f236b33449f42f731893dc6610767873.jpg,160,160,LDPE,30,39,99,151
plastic-bag-18-_jpeg.rf.ed9c1c8629f31ec9dcb773bd092c2234.jpg,160,160,LDPE,26,23,136,143
tupperware-2024-06-18T220956-093_jpeg.rf.f040e86c7aa1890197fc19802ebd48ad.jpg,160,160,PP,129,38,159,110
tupperware-2024-06-18T220956-093_jpeg.rf.f040e86c7aa1890197fc19802ebd48ad.jpg,160,160,PP,80,41,102,110
tupperware-2024-06-18T220956-093_jpeg.rf.f040e86c7aa1890197fc19802ebd48ad.jpg,160,160,PP,54,39,73,111
tupperware-2024-06-18T220956-093_jpeg.rf.f040e86c7aa1890197fc19802ebd48ad.jpg,160,160,PP,26,40,49,105
tupperware-2024-06-18T220956-093_jpeg.rf.f040e86c7aa1890197fc19802ebd48ad.jpg,160,160,PP,2,44,25,109
tupperware-2024-06-18T220956-093_jpeg.rf.f040e86c7aa1890197fc19802ebd48ad.jpg,160,160,PP,104,42,137,108
tupperware-153-_jpeg.rf.f1293f0afea3516cae6d8797f89758f5.jpg,160,160,PP,5,40,70,125
tupperware-153-_jpeg.rf.f1293f0afea3516cae6d8797f89758f5.jpg,160,160,PP,76,35,135,118
sunlight-44-_jpeg.rf.f224c9b3fa0e7e59a169cc7ddd714d9e.jpg,160,160,Other,101,15,159,115
sunlight-44-_jpeg.rf.f224c9b3fa0e7e59a169cc7ddd714d9e.jpg,160,160,Other,44,16,114,114
plastic-bag-89-_jpeg.rf.f188a1f3d3c2793700a170acd1ece8bb.jpg,160,160,LDPE,26,20,129,138
kantong-plastik-26-_jpeg.rf.f0cfeb99136273e8a8a559a5becd614a.jpg,160,160,LDPE,41,15,123,148
tupperware-2024-06-18T220956-153_jpeg.rf.f246ed4b4a4a9b76b662b7eb25bf03b4.jpg,160,160,PP,31,15,75,145
tupperware-2024-06-18T220956-153_jpeg.rf.f246ed4b4a4a9b76b662b7eb25bf03b4.jpg,160,160,PP,86,14,130,146
tupperware-85-_jpeg.rf.f0ee4683ecdbdbc48fc499f2f6ed2914.jpg,160,160,PP,59,2,108,149
sunlight-48-_jpeg.rf.f1405f201886d374334128e7959f6947.jpg,160,160,Other,83,25,160,122
sunlight-48-_jpeg.rf.f1405f201886d374334128e7959f6947.jpg,160,160,Other,0,26,84,134
botol-shampoo-46-_jpeg.rf.f0d7af9ce129be060a1768f096db23d4.jpg,160,160,PVC,37,26,76,133
botol-shampoo-46-_jpeg.rf.f0d7af9ce129be060a1768f096db23d4.jpg,160,160,PVC,81,25,120,132
sunlight-6-_jpeg.rf.f21d2a2cd27033290be23a15db8c10b8.jpg,160,160,Other,29,5,129,155
botol-shampoo-51-_jpeg.rf.f1f4cdf762d031b1d0e85e79ee5cc799.jpg,160,160,PVC,107,26,151,134
botol-shampoo-51-_jpeg.rf.f1f4cdf762d031b1d0e85e79ee5cc799.jpg,160,160,PVC,59,25,100,134
botol-shampoo-51-_jpeg.rf.f1f4cdf762d031b1d0e85e79ee5cc799.jpg,160,160,PVC,8,26,50,134
tupperware-2024-06-18T220956-133_jpeg.rf.f202cf78c2c27e72a47c4e74f69b30bc.jpg,160,160,PP,62,0,99,139
botol-detergen-12-_jpeg.rf.f2a1b054b6b8500d6ccc6a4bfac24f51.jpg,160,160,PVC,55,19,105,132
plastic-bag-70-_jpeg.rf.f38877c98ba7cebee3d65c9433d44c97.jpg,160,160,LDPE,61,13,148,154
plastic-bag-70-_jpeg.rf.f38877c98ba7cebee3d65c9433d44c97.jpg,160,160,LDPE,14,16,35,160
tutup-botol-45-_jpeg.rf.f125b8b431b2ca2a2de7cc1ee81a153e.jpg,160,160,HDPE,40,11,85,100
tutup-botol-45-_jpeg.rf.f125b8b431b2ca2a2de7cc1ee81a153e.jpg,160,160,HDPE,4,61,46,153
tutup-botol-45-_jpeg.rf.f125b8b431b2ca2a2de7cc1ee81a153e.jpg,160,160,HDPE,90,6,131,102
tutup-botol-45-_jpeg.rf.f125b8b431b2ca2a2de7cc1ee81a153e.jpg,160,160,HDPE,120,48,158,148
fanta-57-_jpeg.rf.f351099726bf3ff93026e5874bbfda34.jpg,160,160,PET,65,0,96,160
indomie-23-_jpeg.rf.f2efb89b92ae3b157fd1ff48a0a404d2.jpg,160,160,PP,3,5,157,130
ps-121-_jpeg.rf.f29d9abd036dd450272f44c2ff752885.jpg,160,160,PS,30,3,131,159
sunlight-24-_jpeg.rf.f3f5cb4e81130041264c057be3df8924.jpg,160,160,Other,39,17,122,145
trash-bin-83-_jpeg.rf.f44b07dc3621d05dfbe5499b6841b3d5.jpg,160,160,HDPE,5,29,81,139
trash-bin-83-_jpeg.rf.f44b07dc3621d05dfbe5499b6841b3d5.jpg,160,160,HDPE,103,73,140,114
fanta-40-_jpeg.rf.f38ff13fff09f08fe8faf7aa93169bbf.jpg,160,160,PET,63,29,95,147
trash-bin-50-_jpeg.rf.f466fe0cb2bc0b800344cb89805ce989.jpg,160,160,HDPE,22,4,138,154
botol-shampoo-56-_jpeg.rf.f256414d65433501b0aa7bdf69152e0f.jpg,160,160,PVC,64,9,100,121
ps-129-_jpeg.rf.f46b9d5a8fbcc3dea46c0992c217eb7f.jpg,160,160,PS,33,54,97,145
ps-129-_jpeg.rf.f46b9d5a8fbcc3dea46c0992c217eb7f.jpg,160,160,PS,76,32,134,116
cocacola-18-_jpeg.rf.f3fa971366524ab59cf26ce752a80d0e.jpg,160,160,PET,94,7,122,160
cocacola-18-_jpeg.rf.f3fa971366524ab59cf26ce752a80d0e.jpg,160,160,PET,126,5,153,160
cocacola-18-_jpeg.rf.f3fa971366524ab59cf26ce752a80d0e.jpg,160,160,PET,75,7,96,144
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,46,45,55,86
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,64,45,73,89
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,87,43,100,99
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,102,40,115,103
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,117,37,131,100
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,132,37,144,108
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,50,0,59,48
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,39,2,51,49
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,21,7,27,50
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,26,2,33,49
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,32,3,40,46
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,34,46,40,88
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,26,112,34,151
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,33,117,40,152
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,58,87,66,128
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,46,85,58,122
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,15,110,23,143
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,84,91,96,140
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,83,93,96,141
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,99,96,114,147
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,125,98,140,153
sprite-7-_jpeg.rf.f40945ad0fbaba68fa84a8feb81768d3.jpg,160,160,PET,142,101,158,160
sprite-20-_jpeg.rf.f2f14bf52c67a1a4a6eb740eb9e78427.jpg,160,160,PET,25,4,54,156
sprite-20-_jpeg.rf.f2f14bf52c67a1a4a6eb740eb9e78427.jpg,160,160,PET,106,4,135,158
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,8,54,35,88
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,25,50,61,92
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,35,39,65,87
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,53,115,86,139
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,9,110,29,133
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,25,109,39,136
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,33,116,53,143
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,53,102,79,111
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,40,102,53,112
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,26,98,51,107
kantong-plastik-48-_jpeg.rf.f266fc79f085450414b4fe02ac738983.jpg,160,160,LDPE,10,97,28,108
botol-detergen-82-_jpeg.rf.f37782a727932b6122382b5c38007d03.jpg,160,160,PVC,56,39,99,137
ps-118-_jpeg.rf.f47e4284f1ccd853e355a86a8dd90876.jpg,160,160,PS,31,22,128,146
aqua-44-_jpeg.rf.f4e4f0c02667949c367dbb408fbe18ee.jpg,160,160,PET,48,1,97,160
fanta-88-_jpeg.rf.f2bb5cee3212c3635bb980ba00b7665c.jpg,160,160,PET,58,5,102,156
cocacola-4-_jpeg.rf.f4521218d0ddbaf9dffcb528d131ceb3.jpg,160,160,PET,86,18,113,142
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,131,52,153,73
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,116,89,134,107
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,114,110,138,129
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,94,53,114,74
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,44,69,62,91
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,10,54,34,74
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,24,72,44,93
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,27,105,45,127
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,112,56,132,76
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,127,72,147,91
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,101,72,123,95
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,31,53,51,73
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,4,71,23,93
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,36,88,56,110
tutup-botol-46-_jpeg.rf.f3cf75ca4a333f16bacff6ae8736a989.jpg,160,160,HDPE,8,88,35,110
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,1,87,13,136
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,22,46,61,130
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,57,69,73,135
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,80,28,95,127
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,101,89,113,140
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,115,36,137,128
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,138,87,153,143
botol-detergen-63-_jpeg.rf.f26fd9d695f03ec943c0998d0dc41bc1.jpg,160,160,PVC,150,75,160,125
